id,data_type,platform,source_id,publish_time,author_name,author_type,text_raw,text_clean,like_count,comment_count,repost_count,stance,frame,emotion,event_stage,keyword_hit,is_valid
5194935085304928,repost,weibo,5194239692767734,2025-08-01 20:48:24,yueeeeg,ordinary_user,去b站听一下年轮回家吧wsl唱的我真的要笑吐血了。。杜鹃啼血//@zPluszeroo:男宝妈能不能别叫东北甜妹了我真的想吐,去b站听一下年轮回家吧wsl唱的我真的要笑吐血了。。杜鹃啼血//,1,0,0,support_wang,fan_conflict,unclear,cooldown,年轮,1
5194884376171704,repost,weibo,5194239692767734,2025-08-01 17:26:54,AAA水壶专卖-全球总代理,ordinary_user,张碧晨再次证明了大家还是更爱男的//@如果爱你变成沉沦:1抹杀张碧晨功劳很明显，2男方后面在演唱会强cue 深圳不怕影子斜助长他们粉丝气焰让人看不让。我本来也不是双方任何人的粉，但是这次我完全站张碧晨[无聊],张碧晨再次证明了大家还是更爱男的// 深圳不怕影子斜助长他们粉丝气焰让人看不让。我本来也不是双方任何人的粉，但是这次我完全站张碧晨,1,0,0,support_zhang,fan_conflict,unclear,cooldown,演唱会;粉丝;证明,1
5194875110426661,repost,weibo,5194239692767734,2025-08-01 16:50:05,今天也很快乐的Lily,ordinary_user,感觉这个事情压根就没有争议之处。。//@ 有屁我不放_:很客观，感谢看到事情真相。不过《年轮》这首歌是收了版权费的，没收钱的是薛凯琪在张碧晨演唱会唱的汪苏泷写的新歌《月》 http://t.cn/A6Fi9jsw,感觉这个事情压根就没有争议之处。。//@ 有屁我不放_:很客观，感谢看到事情真相。不过《年轮》这首歌是收了版权费的，没收钱的是薛凯琪在张碧晨演唱会唱的汪苏泷写的新歌《月》,0,0,0,support_wang,platform_meta,unclear,cooldown,演唱会;年轮;版权;没收;感谢;争议,1
5194866911085736,repost,weibo,5194239692767734,2025-08-01 16:17:29,薇惟喂喂喂,ordinary_user,那几个劈腿男都没有她被骂得惨[摊手],那几个劈腿男都没有她被骂得惨,0,0,0,support_zhang,fan_conflict,unclear,cooldown,,1
5194860873385527,repost,weibo,5194239692767734,2025-08-01 15:53:31,上帝在高处吸烟__,ordinary_user,对的对的//@如果爱你变成沉沦:1抹杀张碧晨功劳很明显，2男方后面在演唱会强cue 深圳不怕影子斜助长他们粉丝气焰让人看不让。我本来也不是双方任何人的粉，但是这次我完全站张碧晨[无聊],对的对的// 深圳不怕影子斜助长他们粉丝气焰让人看不让。我本来也不是双方任何人的粉，但是这次我完全站张碧晨,2,0,0,support_zhang,fan_conflict,unclear,cooldown,演唱会;粉丝,1
5194854156208427,repost,weibo,5194239692767734,2025-08-01 15:26:49,一定有人还在鱼腹里_,ordinary_user,很讨厌那种“给你台阶你不下”“承认双原唱不就好了吗”“情商低，非得闹僵”之类的论调。都被蹭鼻子上脸欺负了，凭什么不能维护自己的权益？明明是男的又争又抢，反过来要求女方大方得体，真的癫到离谱。,很讨厌那种给你台阶你不下承认双原唱不就好了吗情商低，非得闹僵之类的论调。都被蹭鼻子上脸欺负了，凭什么不能维护自己的权益？明明是男的又争又抢，反过来要求女方大方得体，真的癫到离谱。,2,0,1,support_wang,fan_conflict,unclear,cooldown,维护,1
5194840904043040,repost,weibo,5194239692767734,2025-08-01 14:34:10,爱需要小晨偏袒,ordinary_user,#张碧晨[超话]#理性 全面,#张碧晨#理性 全面,3,1,0,support_zhang,fan_conflict,unclear,cooldown,,1
5194821545230803,repost,weibo,5194239692767734,2025-08-01 13:17:13,STAYSOBERRR,ordinary_user,又争又抢的到底是谁//@啊呜啦滴咔:其实就是仗着创作者对歌曲享有最高权力以及利用大众按照惯性站原创者的立场而肆意抹杀和抢夺人家原唱的贡献。无论是歌曲首发是张碧晨，剧中只有张碧晨版本插曲，还是传唱度火爆度张碧晨都是毫无争议的原唱。此时此刻有人仗着创作者身份更高要把“原唱”这个标签抢一半,又争又抢的到底是谁//,0,0,0,support_zhang,platform_meta,unclear,cooldown,原唱;歌曲;争议,1
5194808151770889,repost,weibo,5194239692767734,2025-08-01 12:24:01,平芜尽处是cp,ordinary_user,如右。甚至最开始我是她路黑诶。汪这把属于偷鸡不成蚀把米。//@Bilato_Problem:不粉张也没听过她除了几首爆曲外的什么歌，我单纯觉得她没错。//@如果爱你变成沉沦:1抹杀张碧晨功劳很明显，2男方后面在演唱会强cue 深圳不怕影子斜助长他们粉丝气焰让人看不让。我本来也不是双方任何人的粉，但是这次我完,如右。甚至最开始我是她路黑诶。汪这把属于偷鸡不成蚀把米。// 深圳不怕影子斜助长他们粉丝气焰让人看不让。我本来也不是双方任何人的粉，但是这次我完,0,4,0,support_zhang,fan_conflict,unclear,cooldown,演唱会;粉丝,1
5194807528128669,repost,weibo,5194239692767734,2025-08-01 12:21:31,BilatoProblem,ordinary_user,不粉张也没听过她除了几首爆曲外的什么歌，我单纯觉得她没错。//@如果爱你变成沉沦:1抹杀张碧晨功劳很明显，2男方后面在演唱会强cue 深圳不怕影子斜助长他们粉丝气焰让人看不让。我本来也不是双方任何人的粉，但是这次我完全站张碧晨[无聊],不粉张也没听过她除了几首爆曲外的什么歌，我单纯觉得她没错。// 深圳不怕影子斜助长他们粉丝气焰让人看不让。我本来也不是双方任何人的粉，但是这次我完全站张碧晨,2,2,1,support_zhang,fan_conflict,unclear,cooldown,演唱会;粉丝,1
5194806401959995,repost,weibo,5194239692767734,2025-08-01 12:17:04,有村纯奈,ordinary_user,真看不惯男宝妈还有一群因为华晨宇浑水摸鱼偷着骂张碧晨的ncf[笑cry]//@铁国今天瘦了吗:11111,真看不惯男宝妈还有一群因为华晨宇浑水摸鱼偷着骂张碧晨的ncf//,4,3,1,support_wang,fan_conflict,unclear,cooldown,,1
5194794447930433,repost,weibo,5194239692767734,2025-08-01 11:29:33,我是超人的超人YES,ordinary_user,支持//@君君的旅行日记:如果你觉得我偏袒，或者觉得张碧晨做错事了，请耐心看完我列的图和时间线，用事实说话。,支持//,0,0,0,support_zhang,fan_conflict,unclear,cooldown,支持,1
5194788758098179,repost,weibo,5194239692767734,2025-08-01 11:06:57,蓝猫喜欢吃饺子,ordinary_user,点了[来抱抱],点了,0,0,0,support_wang,fan_conflict,unclear,cooldown,,1
5194786693973341,repost,weibo,5194239692767734,2025-08-01 10:58:44,阿等等等等等starry,ordinary_user,且不说这些，华语乐坛之子粉丝一直浑水摸鱼骂zbc生孩子陷害华是在干嘛？[费解]不会是花花连套都戴反了吧[笑cry],且不说这些，华语乐坛之子粉丝一直浑水摸鱼骂zbc生孩子陷害华是在干嘛？不会是花花连套都戴反了吧,1,1,0,support_wang,fan_conflict,unclear,cooldown,粉丝,1
5194762722476993,repost,weibo,5194239692767734,2025-08-01 09:23:30,葡C止咳糖浆,ordinary_user,看下来只觉得汪苏泷心眼比他马眼还小[黑线],看下来只觉得汪苏泷心眼比他马眼还小,1,3,2,support_wang,fan_conflict,unclear,cooldown,,1
5194758198658905,repost,weibo,5194239692767734,2025-08-01 09:05:31,啞齾窫,ordinary_user,引用B站那个视频的言论“第一次看到这么下键的人”哈哈哈哈哈哈哈,引用B站那个视频的言论第一次看到这么下键的人哈哈哈哈哈哈哈,1,0,0,support_zhang,fan_conflict,unclear,cooldown,言论,1
5194751276224059,repost,weibo,5194239692767734,2025-08-01 08:38:01,世界一级倒头就睡大师,ordinary_user,[无聊]//@谁知道这个名字该怎么取://@十的平方霾:“张碧晨作为原唱为什么要争，当然是因为有人在抢啊”//@田缇安:我也不理解，不是在说原唱的事吗，原唱就是张碧晨啊。创作者就是汪苏泷版权就是汪苏泷的，但和张碧晨是原唱不冲突吧。创作者≠原唱，版权拥有者≠原唱，他收回版权张碧晨不能唱了，张碧晨,//,1,0,0,support_zhang,copyright_authorization,unclear,cooldown,原唱;版权;收回,1
5194749952397237,repost,weibo,5194239692767734,2025-08-01 08:32:45,ChrisEvans爱我,ordinary_user,所以说为什么要混淆视听 原创和原唱还是有区别的啊 我只是不明白张碧晨至于在热搜被围剿成这样吗[呵呵]//@田缇安:我也不理解，不是在说原唱的事吗，原唱就是张碧晨啊。创作者就是汪苏泷版权就是汪苏泷的，但和张碧晨是原唱不冲突吧。创作者≠原唱，版权拥有者≠原唱，他收回版权张碧晨不能唱了，张碧晨,所以说为什么要混淆视听 原创和原唱还是有区别的啊 我只是不明白张碧晨至于在热搜被围剿成这样吗//,2,0,0,support_wang,platform_meta,unclear,cooldown,原唱;版权;收回;原创,1
5194748847721250,repost,weibo,5194239692767734,2025-08-01 08:28:22,柚子味很好闻呀呀,ordinary_user,而且很多男粉不断的拿女生的私生活说事 我真的很不理解 平时喊口号女生help女生 结果一遇到点事 爱男属性压都压不住 我这两天看hcy 的粉丝也跟着跳出来一起舞 女性处境真是永远都好不起来[跪了][跪了],而且很多男粉不断的拿女生的私生活说事 我真的很不理解 平时喊口号女生help女生 结果一遇到点事 爱男属性压都压不住 我这两天看hcy 的粉丝也跟着跳出来一起舞 女性处境真是永远都好不起来,1,0,0,support_wang,fan_conflict,unclear,cooldown,粉丝,1
5194728855307202,repost,weibo,5194239692767734,2025-08-01 07:08:55,不如让阴天放晴zzz,ordinary_user,因某博主的不当话术引起争议，收回版权下架的是旺仔小乔，全文没提张碧晨，张碧晨工作室出来蹦跶什么，一口一个汪苏泷的论证起来＂唯一原唱＂了，真搞不懂工作室在想什么 http://t.cn/A6FoVTqu //@会发光的麻袋:乐死，张碧晨后援会下达的命令是让她们刷唯一原唱，才引起矛盾升级你怎么不说？双原唱事实,因某博主的不当话术引起争议，收回版权下架的是旺仔小乔，全文没提张碧晨，张碧晨工作室出来蹦跶什么，一口一个汪苏泷的论证起来＂唯一原唱＂了，真搞不懂工作室在想什么 //,0,0,0,support_wang,platform_meta,unclear,cooldown,工作室;版权;收回,1
5194727433699768,repost,weibo,5194239692767734,2025-08-01 07:03:16,不如让阴天放晴zzz,ordinary_user,取证，又开始造谣了[微笑]//@呵你这个戏精:回复@老坛衫菜吖:为什么你觉得支持他的人多因为汪的粉丝多后台硬啊，各种女方黑热搜买得飞起，许多不明就理的人被汪这边颠倒黑白歪曲时间线带节奏了啊，女方粉丝少声量小，发的澄清贴也被对方删除炸号，根本无法辩解啊，男方粉丝都贴脸到女方微博下逼问她了，,取证，又开始造谣了//,0,0,0,support_wang,platform_meta,unclear,cooldown,粉丝,1
5194696466629990,repost,weibo,5194239692767734,2025-08-01 05:00:13,dd我的呆桃子,ordinary_user,真的感觉这个男的很low，小心眼,真的感觉这个男的很low，小心眼,0,0,0,support_zhang,fan_conflict,unclear,cooldown,,1
5194693956600229,repost,weibo,5194239692767734,2025-08-01 04:50:15,可望望,ordinary_user,“张碧晨作为原唱为什么要争，当然是因为有人在抢啊”//@田缇安:我也不理解，不是在说原唱的事吗，原唱就是张碧晨啊。创作者就是汪苏泷版权就是汪苏泷的，但和张碧晨是原唱不冲突吧。创作者≠原唱，版权拥有者≠原唱，他收回版权张碧晨不能唱了，张碧晨也是原唱吧？,张碧晨作为原唱为什么要争，当然是因为有人在抢啊//,3,0,3,support_zhang,copyright_authorization,unclear,cooldown,原唱;版权;收回,1
5194692367220822,repost,weibo,5194239692767734,2025-08-01 04:43:55,可望望,ordinary_user,三代还宗[可怜][可怜][可怜],三代还宗,2,0,0,support_wang,fan_conflict,unclear,cooldown,,1
5194689252426229,repost,weibo,5194239692767734,2025-08-01 04:31:33,给kita的肾成了子杰的饺子,ordinary_user,光是女方评论区已经被男宝妈攻击到不堪入目就知道应该站谁了//@君君的旅行日记:如果你觉得我偏袒，或者觉得张碧晨做错事了，请耐心看完我列的图和时间线，用事实说话。,光是女方评论区已经被男宝妈攻击到不堪入目就知道应该站谁了//,0,0,0,support_zhang,fan_conflict,unclear,cooldown,,1
5194678456549470,repost,weibo,5194239692767734,2025-08-01 03:48:38,魏什么这么帅,ordinary_user,最后就是比谁粉丝多//@君君的旅行日记:如果你觉得我偏袒，或者觉得张碧晨做错事了，请耐心看完我列的图和时间线，用事实说话。,最后就是比谁粉丝多//,0,0,0,support_zhang,fan_conflict,unclear,cooldown,粉丝,1
5195934427779729,repost,weibo,5194248072732143,2025-08-04 14:59:26,_亦鹤_,ordinary_user,汪苏泷，而且现在有且只有汪苏泷[打call],汪苏泷，而且现在有且只有汪苏泷,1,0,0,support_wang,fan_conflict,unclear,cooldown,,1
5195683424637564,repost,weibo,5194248072732143,2025-08-03 22:22:02,别抢我鸡翅r,ordinary_user,嗯呐//@评论罗伯特:音乐版权这事儿挺复杂的，通常包括词曲作者权、录音制作者权等。《年轮》这首歌的词曲作者是汪苏泷，他拥有作品的著作权。至于使用权，可能涉及唱片公司、发行平台等多方协议。具体谁有版权，得看合同怎么签的了。,嗯呐//,0,0,0,support_wang,creator_identity,unclear,cooldown,版权;著作权;年轮,1
5194911546867727,repost,weibo,5194248072732143,2025-08-01 19:14:51,blueprint2017,ordinary_user,让我轻轻的告诉你，是汪苏泷。#汪苏泷收回年轮版权# #汪苏泷[超话]#,让我轻轻的告诉你，是汪苏泷。#汪苏泷收回年轮版权# #汪苏泷#,1,0,0,support_wang,copyright_authorization,unclear,cooldown,年轮;版权;收回,1
5194520700127334,repost,weibo,5194248072732143,2025-07-31 17:21:47,木瓊-夏愉,ordinary_user,回复@评论罗伯特:UP//@评论罗伯特:音乐版权这事儿挺复杂的，通常包括词曲作者权、录音制作者权等。《年轮》这首歌的词曲作者是汪苏泷，他拥有作品的著作权。至于使用权，可能涉及唱片公司、发行平台等多方协议。具体谁有版权，得看合同怎么签的了。,回复,0,0,0,support_wang,creator_identity,unclear,debate,版权;著作权;年轮,1
5194432035164694,repost,weibo,5194248072732143,2025-07-31 11:29:28,今井是个小天使,ordinary_user,原创一直是汪，版权肯定也是他啊[允悲],原创一直是汪，版权肯定也是他啊,0,0,0,support_wang,copyright_authorization,unclear,debate,版权;原创,1
5194432010781487,repost,weibo,5194248072732143,2025-07-31 11:29:21,橙子多多吃饭,ordinary_user,好家伙，我也不知道到底是谁的呀[允悲],好家伙，我也不知道到底是谁的呀,0,0,0,support_zhang,platform_meta,unclear,debate,,1
5194431961761512,repost,weibo,5194248072732143,2025-07-31 11:29:09,酷酷的啤酒瓶,ordinary_user,那肯定是汪苏泷的呀[允悲]都已经收回版权了,那肯定是汪苏泷的呀都已经收回版权了,0,0,0,support_wang,copyright_authorization,unclear,debate,版权;收回,1
5194431957045543,repost,weibo,5194248072732143,2025-07-31 11:29:09,万万没想到after,ordinary_user,当然是汪苏泷的啊 版权原唱都是他[哈哈],当然是汪苏泷的啊 版权原唱都是他,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;版权,1
5194431871586144,repost,weibo,5194248072732143,2025-07-31 11:28:49,幸运少女爱吃榴莲,ordinary_user,[doge]并不关心，因为这首歌我已经听够了,并不关心，因为这首歌我已经听够了,0,0,0,support_zhang,copyright_authorization,unclear,debate,,1
5305525060763937,repost,weibo,5194434766438933,2026-06-03 00:53:28,抹茶味_mint,ordinary_user,#张碧晨方回应年轮原唱#,#张碧晨方回应年轮原唱#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,原唱;年轮;回应,1
5195657413396817,repost,weibo,5194434766438933,2025-08-03 20:38:41,小狮园园长,ordinary_user,#张碧晨方回应年轮原唱# 只为真相,#张碧晨方回应年轮原唱# 只为真相,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,原唱;年轮;回应,1
5195618224179984,repost,weibo,5194434766438933,2025-08-03 18:02:57,Diamond_Cola,ordinary_user,#张碧晨方回应年轮原唱# #张碧晨年轮唯一原唱#,#张碧晨方回应年轮原唱# #张碧晨年轮唯一原唱#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,年轮;原唱;回应,1
5195530810428687,repost,weibo,5194434766438933,2025-08-03 12:15:36,初识我名霜刈晨_,ordinary_user,#张碧晨方回应年轮原唱#,#张碧晨方回应年轮原唱#,2,0,0,support_zhang,copyright_authorization,unclear,cooldown,原唱;年轮;回应,1
5195495230409714,repost,weibo,5194434766438933,2025-08-03 09:54:13,二呆晨的晨曦,ordinary_user,#张碧晨告别年轮#,#张碧晨告别年轮#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,年轮;告别,1
5195399612334221,repost,weibo,5194434766438933,2025-08-03 03:34:15,帥帥帥小公子,ordinary_user,#张碧晨方回应年轮原唱#  #张碧晨告别年轮# [doge],#张碧晨方回应年轮原唱# #张碧晨告别年轮#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,年轮;原唱;告别;回应,1
5195349197067608,repost,weibo,5194434766438933,2025-08-03 00:13:56,等落叶花开吗,ordinary_user,事情真相#乐坛杜鹃#,事情真相#乐坛杜鹃#,0,0,0,support_wang,platform_meta,unclear,cooldown,杜鹃,1
5195339612296947,repost,weibo,5194434766438933,2025-08-02 23:35:51,晨雪destiny_,ordinary_user,还原事情真相，只单凭相信一方的信息是不是不公平[微笑]#张碧晨方回应年轮原唱#,还原事情真相，只单凭相信一方的信息是不是不公平#张碧晨方回应年轮原唱#,2,0,0,support_zhang,copyright_authorization,unclear,cooldown,原唱;年轮;回应,1
5195339394713431,repost,weibo,5194434766438933,2025-08-02 23:34:58,二呆中的小二呆,ordinary_user,#乐坛杜鹃# #张碧晨方称享有年轮永久演唱权利#,#乐坛杜鹃# #张碧晨方称享有年轮永久演唱权利#,4,0,0,support_zhang,legal_discussion,unclear,cooldown,年轮;杜鹃;演唱,1
5195335335153082,repost,weibo,5194434766438933,2025-08-02 23:18:51,夜时回响,ordinary_user,#张碧晨告别年轮#,#张碧晨告别年轮#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,年轮;告别,1
5195335108399831,repost,weibo,5194434766438933,2025-08-02 23:17:57,晨曦l12,ordinary_user,#张碧晨告别年轮#,#张碧晨告别年轮#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,年轮;告别,1
5195334340316890,repost,weibo,5194434766438933,2025-08-02 23:14:54,喜爱碧晨xixi,ordinary_user,#张碧晨告别年轮#,#张碧晨告别年轮#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,年轮;告别,1
5195332665483821,repost,weibo,5194434766438933,2025-08-02 23:08:15,我爱中低音,ordinary_user,#张碧晨告别年轮#,#张碧晨告别年轮#,21,1,2,support_zhang,copyright_authorization,unclear,cooldown,年轮;告别,1
5195332409367697,repost,weibo,5194434766438933,2025-08-02 23:07:14,手可摘星辰-clock,ordinary_user,#乐坛杜鹃# 还原事情真相,#乐坛杜鹃# 还原事情真相,0,0,0,support_wang,platform_meta,unclear,cooldown,杜鹃,1
5195332032925617,repost,weibo,5194434766438933,2025-08-02 23:05:44,窝是香香殿下,ordinary_user,#张碧晨[超话]# 真心这样的无妄之灾早点结束。,#张碧晨# 真心这样的无妄之灾早点结束。,13,0,1,support_zhang,fan_conflict,unclear,cooldown,,1
5195310835959898,repost,weibo,5194434766438933,2025-08-02 21:41:29,种太阳树呢,ordinary_user,#乐坛杜鹃# 有理有据，再下场捂嘴造谣全部反噬[微笑],#乐坛杜鹃# 有理有据，再下场捂嘴造谣全部反噬,0,0,0,support_wang,fan_conflict,unclear,cooldown,杜鹃,1
5195237681007370,repost,weibo,5194434766438933,2025-08-02 16:50:49,将钻石放在心中,ordinary_user,#张碧晨方回应年轮原唱#,#张碧晨方回应年轮原唱#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,原唱;年轮;回应,1
5194943649809248,repost,weibo,5194434766438933,2025-08-01 21:22:25,zzzzzzzzmx511,ordinary_user,ZBC年轮原唱毋容置疑,ZBC年轮原唱毋容置疑,14,0,0,support_zhang,fan_conflict,unclear,cooldown,原唱;年轮,1
5194914604518562,repost,weibo,5194434766438933,2025-08-01 19:27:01,我叫小明因为喜欢赏日月,ordinary_user,汪苏泷的粉丝只会说这版权是他的，说了n遍，张碧晨是年轮原唱，他们跟你讲原创，其实原唱根本就不用自证，看歌的发行时间就知道了，第一个公开发行的就是原唱，行业内都是共识，关键是人家哥哥粉丝嘴硬噢，跑到各个文旅平台下发:告诉我，年轮的原唱是谁，然后不管是路人也好还是他粉丝也好 就是回答那w,汪苏泷的粉丝只会说这版权是他的，说了n遍，张碧晨是年轮原唱，他们跟你讲原创，其实原唱根本就不用自证，看歌的发行时间就知道了，第一个公开发行的就是原唱，行业内都是共识，关键是人家哥哥粉丝嘴硬噢，跑到各个文旅平台下发:告诉我，年轮的原唱是谁，然后不管是路人也好还是他粉丝也好 就是回答那w,0,0,0,support_wang,copyright_authorization,unclear,cooldown,原唱;粉丝;年轮;发行;版权,1
5194907708295084,repost,weibo,5194434766438933,2025-08-01 18:59:37,小树要daydayup,ordinary_user,[打call][打call],,0,0,0,support_wang,fan_conflict,unclear,cooldown,,1
5194903556723895,repost,weibo,5194434766438933,2025-08-01 18:43:07,lazybreak,ordinary_user,#乐坛杜鹃# 冲,#乐坛杜鹃# 冲,2,0,0,support_wang,platform_meta,unclear,cooldown,杜鹃,1
5194887806585353,repost,weibo,5194434766438933,2025-08-01 17:40:32,念树影斑驳_,ordinary_user,#张碧晨方回应年轮原唱# 希望更多路人能够看到事情真相 “真挚被恶手 捂住了口”#张碧晨[超话]#,#张碧晨方回应年轮原唱# 希望更多路人能够看到事情真相 真挚被恶手 捂住了口#张碧晨#,3,0,0,support_zhang,copyright_authorization,unclear,cooldown,原唱;年轮;回应,1
5194623351259299,repost,weibo,5194434766438933,2025-08-01 00:09:40,小曦lalala,ordinary_user,感谢每一个看见真相的人❤️还不了解的可以来看这条 #张碧晨方回应年轮原唱#,感谢每一个看见真相的人还不了解的可以来看这条 #张碧晨方回应年轮原唱#,0,0,0,support_zhang,copyright_authorization,unclear,cooldown,原唱;年轮;感谢;回应,1
5194610741871953,repost,weibo,5194434766438933,2025-07-31 23:19:34,绪桉_an,ordinary_user,#张碧晨# 路人请看,#张碧晨# 路人请看,0,0,0,support_zhang,platform_meta,unclear,debate,,1
5194602173958640,repost,weibo,5194434766438933,2025-07-31 22:45:32,轻吟晚风,ordinary_user,up#张碧晨方回应年轮原唱#,up#张碧晨方回应年轮原唱#,1,0,0,support_zhang,copyright_authorization,unclear,debate,原唱;年轮;回应,1
5194549779236699,repost,weibo,5194434766438933,2025-07-31 19:17:20,感觉像在江南,ordinary_user,#成功被汪杜鹃激怒的路人们# #年轮抄袭# #三代还宗#,#成功被汪杜鹃激怒的路人们# #年轮抄袭# #三代还宗#,0,0,0,support_zhang,platform_meta,unclear,debate,年轮;杜鹃,1
5194520422516438,repost,weibo,5194434766438933,2025-07-31 17:20:41,拾柒c__,ordinary_user,#张碧晨方回应年轮原唱#,#张碧晨方回应年轮原唱#,1,0,0,support_zhang,copyright_authorization,unclear,debate,原唱;年轮;回应,1
5194518438611653,repost,weibo,5194434766438933,2025-07-31 17:12:48,碧晨门前啊皮飞,ordinary_user,#张碧晨方回应年轮原唱# 还原事实真相！,#张碧晨方回应年轮原唱# 还原事实真相！,0,0,0,support_zhang,copyright_authorization,unclear,debate,原唱;年轮;回应,1
5194516018761551,repost,weibo,5194434766438933,2025-07-31 17:03:11,黛安的美好时代,ordinary_user,不认同！汪苏泷的录音版本录制时间在前！汪苏泷让步晚发行还成为你们刺向汪苏泷的利剑！卑鄙！自己写的词，自己谱的曲，自己先唱的歌，倒成了翻唱了！滑天下之大稽！！！[怒][怒][怒],不认同！汪苏泷的录音版本录制时间在前！汪苏泷让步晚发行还成为你们刺向汪苏泷的利剑！卑鄙！自己写的词，自己谱的曲，自己先唱的歌，倒成了翻唱了！滑天下之大稽！！！,0,0,0,support_wang,fan_conflict,unclear,debate,翻唱;发行,1
5194494507221674,repost,weibo,5194434766438933,2025-07-31 15:37:41,小米有点米米米米米米,ordinary_user,#汪苏泷张碧晨上个月还在聚餐#,#汪苏泷张碧晨上个月还在聚餐#,0,0,0,support_wang,copyright_authorization,unclear,debate,,1
5194490398901253,repost,weibo,5194434766438933,2025-07-31 15:21:22,揉光的晨,ordinary_user,辛苦了[泪],辛苦了,1,0,0,support_wang,fan_conflict,unclear,debate,,1
5194482284235552,repost,weibo,5194434766438933,2025-07-31 14:49:08,Z_zz吖,ordinary_user,👀#张碧晨# #张碧晨方回应年轮原唱# #网易云取消张碧晨三首歌原唱# #汪苏泷方决定收回年轮授权#,#张碧晨# #张碧晨方回应年轮原唱# #网易云取消张碧晨三首歌原唱# #汪苏泷方决定收回年轮授权#,0,0,0,support_wang,copyright_authorization,unclear,debate,原唱;年轮;回应;授权;收回,1
5194481804775943,repost,weibo,5194434766438933,2025-07-31 14:47:14,小施别恋晨啦my,ordinary_user,#张碧晨方回应年轮原唱# #张碧晨[超话]#,#张碧晨方回应年轮原唱# #张碧晨#,0,1,0,support_zhang,copyright_authorization,unclear,debate,原唱;年轮;回应,1
5194481148363638,repost,weibo,5194434766438933,2025-07-31 14:44:36,恰洽花冾的傍晚里,ordinary_user,#张碧晨方回应年轮原唱#,#张碧晨方回应年轮原唱#,0,0,0,support_zhang,copyright_authorization,unclear,debate,原唱;年轮;回应,1
5194477921895272,repost,weibo,5194434766438933,2025-07-31 14:31:47,diamondchenchenchen,ordinary_user,#汪苏泷张碧晨上个月还在聚餐# 来看真相！,#汪苏泷张碧晨上个月还在聚餐# 来看真相！,0,0,0,support_wang,platform_meta,unclear,debate,,1
5194475888183640,repost,weibo,5194434766438933,2025-07-31 14:23:43,DIAMOooooD,ordinary_user,只为真相！！！#汪苏泷张碧晨上个月还在聚餐#,只为真相！！！#汪苏泷张碧晨上个月还在聚餐#,0,0,0,support_wang,fan_conflict,unclear,debate,,1
5194475246978266,repost,weibo,5194434766438933,2025-07-31 14:21:09,suiwen_c,ordinary_user,辛苦了老师[揣手][揣手][揣手],辛苦了老师,0,0,0,support_zhang,fan_conflict,unclear,debate,,1
5194473513945896,repost,weibo,5194434766438933,2025-07-31 14:14:17,znoray,ordinary_user,#张碧晨方回应年轮原唱#,#张碧晨方回应年轮原唱#,0,0,0,support_zhang,copyright_authorization,unclear,debate,原唱;年轮;回应,1
5194472858061742,repost,weibo,5194434766438933,2025-07-31 14:11:41,崔眠曲_,ordinary_user,转转转转转转[加油][加油][加油],转转转转转转,0,0,0,support_wang,fan_conflict,unclear,debate,,1
5194470850565970,repost,weibo,5194434766438933,2025-07-31 14:03:42,张碧晨快翻我的牌,ordinary_user,[捂嘴哭][捂嘴哭][捂嘴哭]被骂惨了,被骂惨了,0,0,0,support_zhang,fan_conflict,unclear,debate,,1
5194470330469517,repost,weibo,5194434766438933,2025-07-31 14:01:38,张碧晨你瀛了,ordinary_user,我转其他平台了，谢谢[作揖],我转其他平台了，谢谢,0,0,0,support_wang,fan_conflict,unclear,debate,,1
5194469953241416,repost,weibo,5194434766438933,2025-07-31 14:00:07,有屁我不放_,ordinary_user,还我们一个真相[泪],还我们一个真相,3,0,0,support_zhang,fan_conflict,unclear,debate,,1
5194469498424347,repost,weibo,5194434766438933,2025-07-31 13:58:20,悠悠闲自得,ordinary_user,#张碧晨方回应年轮原唱# 还原事实真相,#张碧晨方回应年轮原唱# 还原事实真相,0,0,0,support_zhang,copyright_authorization,unclear,debate,原唱;年轮;回应,1
5194467604434602,repost,weibo,5194434766438933,2025-07-31 13:50:48,鱼块煤田,ordinary_user,#张碧晨方回应年轮原唱# 还原事实真相,#张碧晨方回应年轮原唱# 还原事实真相,0,0,0,support_zhang,copyright_authorization,unclear,debate,原唱;年轮;回应,1
5194465691304124,repost,weibo,5194434766438933,2025-07-31 13:43:11,Zbc_Cookie,ordinary_user,#汪苏泷张碧晨上个月还在聚餐#  真相看这里！上个月聚餐 也不影响杜鹃哥这个月背刺张碧晨[二哈],#汪苏泷张碧晨上个月还在聚餐# 真相看这里！上个月聚餐 也不影响杜鹃哥这个月背刺张碧晨,0,0,0,support_zhang,fan_conflict,unclear,debate,杜鹃,1
